"lwechallenge/60-010.txt" exists.
-------------------------
Primal attack, TU LWE challenge n=60, m=3600, alpha=0.010, q=3607 
Chose 221 samples. Predict solution at bkz-92 + svp-122. 
Initial slope = -0.065713
dim = 222, dvol = 522.71923621791

After a sigma normalization,slope = -0.065713
cost_model = 2
(629,4,1) -0.011714 206.427536
(630,4,1) -0.011703 206.644637
(631,4,1) -0.011692 206.872971
(632,4,1) -0.011681 207.111355
(632,4,1) -0.011672 207.315879
(633,4,1) -0.011661 207.532781
(634,4,1) -0.011651 207.760935
(634,4,1) -0.011642 207.957887
(635,4,1) -0.011632 208.167813
(636,4,1) -0.011622 208.389650
(637,4,1) -0.011611 208.622238
(638,4,1) -0.011600 208.864391
(638,4,1) -0.011591 209.071680
(639,4,1) -0.011581 209.291112
(640,4,1) -0.011571 209.521544
(644,4,1) -0.011554 209.869648
(644,4,1) -0.011540 210.149873
(644,4,1) -0.011528 210.384420
(644,4,1) -0.011518 210.586114
(645,4,1) -0.011508 210.800418
(646,4,1) -0.011497 211.026225
(646,4,1) -0.011487 211.221426
(647,4,1) -0.011477 211.429730
(648,4,1) -0.011467 211.650088
(648,4,1) -0.011459 211.841205
(650,4,1) -0.011447 212.088434
(650,4,1) -0.011438 212.299429
(651,4,1) -0.011428 212.522237
(652,4,1) -0.011418 212.755695
(653,4,1) -0.011407 212.998615
(654,4,1) -0.011396 213.249830
(654,4,1) -0.011387 213.463721
(655,4,1) -0.011377 213.689155
(656,4,1) -0.011367 213.924958
(657,4,1) -0.011356 214.169943
(661,4,1) -0.011340 214.535859
(661,4,1) -0.011326 214.827491
(661,4,1) -0.011314 215.069968
(661,4,1) -0.011304 215.277496
(662,4,1) -0.011293 215.497145
(663,4,1) -0.011283 215.727770
(664,4,1) -0.011272 215.968186
(664,4,1) -0.011263 216.174203
(665,4,1) -0.011253 216.392471
(666,4,1) -0.011243 216.621855
(667,4,1) -0.011233 216.861170
(668,4,1) -0.011222 217.109237
(669,4,1) -0.011211 217.364924
(669,4,1) -0.011202 217.582045
(670,4,1) -0.011192 217.810395
(671,4,1) -0.011183 218.048794
(672,4,1) -0.011172 218.296057
(673,4,1) -0.011162 218.551048
(674,4,1) -0.011151 218.812701
(675,4,1) -0.011140 219.080045
(679,4,1) -0.011123 219.472567
(679,4,1) -0.011109 219.780815
(679,4,1) -0.011097 220.034657
(680,4,1) -0.011086 220.295323
(680,4,1) -0.011076 220.516022
(681,4,1) -0.011065 220.747589
(682,4,1) -0.011055 220.988838
(683,4,1) -0.011044 221.238596
(684,4,1) -0.011034 221.495744
(684,4,1) -0.011025 221.713917
(685,4,1) -0.011015 221.943215
(686,4,1) -0.011005 222.182453
(687,4,1) -0.010995 222.430453
(688,4,1) -0.010985 222.686080
(689,4,1) -0.010975 222.948279
(690,4,1) -0.010964 223.216087
(691,4,1) -0.010953 223.488646
(692,4,1) -0.010942 223.765203
(696,4,1) -0.010926 224.168427
(696,4,1) -0.010912 224.483220
(696,4,1) -0.010901 224.741478
(697,4,1) -0.010889 225.005927
(698,4,1) -0.010878 225.275646
(699,4,1) -0.010866 225.549816
(700,4,1) -0.010855 225.827722
(701,4,1) -0.010843 226.108749
(702,4,1) -0.010832 226.392371
(702,4,1) -0.010823 226.629291
(703,4,1) -0.010813 226.875256
(704,4,1) -0.010803 227.129120
(705,4,1) -0.010793 227.389805
(706,4,1) -0.010783 227.656324
(707,4,1) -0.010773 227.927794
(708,4,1) -0.010762 228.203437
(709,4,1) -0.010752 228.482575
(710,4,1) -0.010741 228.764627
(714,4,1) -0.010725 229.174162
(714,4,1) -0.010711 229.492779
(715,4,1) -0.010698 229.806868
(715,4,1) -0.010688 230.064653
(716,4,1) -0.010677 230.328698
(717,4,1) -0.010666 230.598073
(718,4,1) -0.010655 230.871952
(719,4,1) -0.010645 231.149615
(720,4,1) -0.010634 231.430438
(721,4,1) -0.010623 231.713890
(722,4,1) -0.010613 231.999521
(723,4,1) -0.010602 232.286952
(724,4,1) -0.010592 232.575866
(725,4,1) -0.010581 232.866000
(726,4,1) -0.010570 233.157135
(728,4,1) -0.010558 233.507980
(728,4,1) -0.010548 233.789976
(732,4,1) -0.010532 234.199444
(732,4,1) -0.010519 234.518020
(732,4,1) -0.010508 234.778815
(734,4,1) -0.010496 235.099751
(735,4,1) -0.010484 235.415673
(736,4,1) -0.010472 235.727625
(737,4,1) -0.010461 236.036416
(738,4,1) -0.010449 236.342678
(739,4,1) -0.010438 236.646911
(740,4,1) -0.010428 236.949510
(741,4,1) -0.010417 237.250792
(742,4,1) -0.010406 237.551008
(743,4,1) -0.010396 237.850361
(745,4,1) -0.010384 238.209096
(745,4,1) -0.010374 238.496156
(750,4,1) -0.010356 238.991203
(750,4,1) -0.010342 239.359090
(750,4,1) -0.010330 239.651970
(751,4,1) -0.010319 239.945354
(752,4,1) -0.010308 240.239148
(753,4,1) -0.010297 240.533279
(754,4,1) -0.010287 240.827684
(756,4,1) -0.010275 241.181678
(757,4,1) -0.010263 241.523169
(758,4,1) -0.010251 241.855111
(759,4,1) -0.010240 242.179662
(760,4,1) -0.010230 242.498430
(761,4,1) -0.010219 242.812637
(763,4,1) -0.010207 243.185411
(763,4,1) -0.010197 243.481373
(768,4,1) -0.010179 243.988076
(768,4,1) -0.010166 244.362332
(768,4,1) -0.010154 244.659227
(769,4,1) -0.010144 244.955883
(770,4,1) -0.010133 245.252346
(771,4,1) -0.010123 245.548651
(773,4,1) -0.010111 245.904467
(774,4,1) -0.010099 246.247337
(774,4,1) -0.010090 246.524165
(776,4,1) -0.010079 246.861060
(777,4,1) -0.010068 247.189453
(778,4,1) -0.010058 247.511234
(779,4,1) -0.010048 247.827821
(781,4,1) -0.010036 248.202815
(782,4,1) -0.010024 248.560022
(786,4,1) -0.010008 249.051013
(786,4,1) -0.009995 249.416665
(787,4,1) -0.009982 249.766929
(788,4,1) -0.009970 250.105586
(789,4,1) -0.009959 250.435342
(790,4,1) -0.009949 250.758186
(792,4,1) -0.009936 251.138993
(793,4,1) -0.009925 251.500478
(794,4,1) -0.009914 251.847620
(795,4,1) -0.009903 252.183895
(797,4,1) -0.009891 252.577014
(798,4,1) -0.009880 252.947466
(799,4,1) -0.009869 253.301307
(804,4,1) -0.009851 253.879965
(804,4,1) -0.009837 254.291840
(804,4,1) -0.009826 254.611867
(805,4,1) -0.009815 254.927069
(807,4,1) -0.009803 255.300768
(808,4,1) -0.009791 255.657015
(810,4,1) -0.009779 256.068045
(811,4,1) -0.009767 256.451308
(813,4,1) -0.009754 256.885835
(814,4,1) -0.009742 257.285501
(816,4,1) -0.009729 257.733899
(817,4,1) -0.009717 258.143038
(818,4,1) -0.009705 258.524961
(822,4,1) -0.009689 259.040890
(822,4,1) -0.009676 259.420131
(823,4,1) -0.009665 259.780465
(825,4,1) -0.009652 260.195101
(826,4,1) -0.009640 260.580911
(827,4,1) -0.009629 260.946054
(829,4,1) -0.009616 261.364911
(830,4,1) -0.009605 261.753688
(832,4,1) -0.009592 262.192908
(833,4,1) -0.009581 262.595795
(835,4,1) -0.009568 263.046882
(836,4,1) -0.009556 263.457837
(840,4,1) -0.009540 264.001996
(840,4,1) -0.009527 264.396191
(841,4,1) -0.009515 264.767418
(843,4,1) -0.009503 265.191575
(844,4,1) -0.009491 265.584057
(846,4,1) -0.009478 266.026412
(847,4,1) -0.009467 266.431441
(849,4,1) -0.009454 266.884309
(850,4,1) -0.009443 267.296465
(852,4,1) -0.009430 267.755231
(854,4,1) -0.009417 268.251291
(858,4,1) -0.009399 268.872160
(858,4,1) -0.009386 269.304822
(859,4,1) -0.009373 269.703199
(861,4,1) -0.009360 270.150514
(863,4,1) -0.009347 270.637610
(864,4,1) -0.009335 271.072382
(866,4,1) -0.009322 271.549513
(868,4,1) -0.009308 272.059685
(870,4,1) -0.009294 272.594468
(871,4,1) -0.009282 273.059313
(876,4,1) -0.009263 273.759666
(876,4,1) -0.009249 274.229113
(877,4,1) -0.009236 274.652334
(880,4,1) -0.009221 275.208253
cum_pr = 0.0102538
pump-{2605,935,68}, Tdsvp = 275.6828159 sec, PSC = 273.9038489 sec
S(beta,jump,tours):[(50,4,1),(51,4,1),(52,4,1),(53,4,1),(54,4,1),(55,4,1),(56,4,1),(57,4,1),(58,4,1),(59,4,1),(60,4,1),(61,4,1),(62,4,1),(63,4,1),(64,4,1),(65,4,1),(66,4,1),(67,4,1),(68,4,1),(69,4,1),(70,4,1),(71,4,1),(72,4,1),(73,4,1),(74,4,1),(75,4,1),(76,4,1),(77,4,1),(78,4,1),(79,4,1),(80,4,1),(81,4,1),(82,4,1),(83,4,1),(84,4,1),(85,4,1),(86,4,1),(87,4,1),(88,4,1),(89,4,1),(90,4,1),(91,4,1),(92,4,1),(93,4,1),(94,4,1),(95,4,1),(96,4,1),(97,4,1),(98,4,1),(99,4,1),(100,4,1),(101,4,1),(102,4,1),(103,4,1),(104,4,1),(105,4,1),(106,4,1),(107,4,1),(108,4,1),(109,4,1),(110,4,1),(111,4,1),(112,4,1),(113,4,1),(114,4,1),(115,4,1),(116,4,1),(117,4,1),(118,4,1),(119,4,1),(120,4,1),(121,4,1),(122,4,1),(123,4,1),(124,4,1),(125,4,1),(126,4,1),(127,4,1),(128,4,1),(129,4,1),(130,4,1),(131,4,1),(132,4,1),(133,4,1),(134,4,1),(135,4,1),(136,4,1),(137,4,1),(138,4,1),(139,4,1),(140,4,1),(141,4,1),(142,4,1),(143,4,1),(144,4,1),(145,4,1),(146,4,1),(147,4,1),(148,4,1),(149,4,1),(150,4,1),(151,4,1),(152,4,1),(153,4,1),(154,4,1),(155,4,1),(156,4,1),(157,4,1),(158,4,1),(159,4,1),(160,4,1),(161,4,1),(162,4,1),(163,4,1),(164,4,1),(165,4,1),(166,4,1),(167,4,1),(168,4,1),(169,4,1),(170,4,1),(171,4,1),(172,4,1),(173,4,1),(174,4,1),(175,4,1),(176,4,1),(177,4,1),(178,4,1),(179,4,1),(180,4,1),(181,4,1),(182,4,1),(183,4,1),(184,4,1),(185,4,1),(186,4,1),(187,4,1),(188,4,1),(189,4,1),(190,4,1),(191,4,1),(192,4,1),(193,4,1),(194,4,1),(195,4,1),(196,4,1),(197,4,1),(198,4,1),(199,4,1),(200,4,1),(201,4,1),(202,4,1),(203,4,1),(204,4,1),(205,4,1),(206,4,1),(207,4,1),(208,4,1),(209,4,1),(210,4,1),(211,4,1),(212,4,1),(213,4,1),(214,4,1),(215,4,1),(216,4,1),(217,4,1),(218,4,1),(219,4,1),(220,4,1),(221,4,1),(222,4,1),(223,4,1),(224,4,1),(225,4,1),(226,4,1),(227,4,1),(228,4,1),(229,4,1),(230,4,1),(231,4,1),(232,4,1),(233,4,1),(234,4,1),(235,4,1),(236,4,1),(237,4,1),(238,4,1),(239,4,1),(240,4,1),(241,4,1),(242,4,1),(243,4,1),(244,4,1),(245,4,1),(246,4,1),(247,4,1),(248,4,1),(249,4,1),(250,4,1),(251,4,1),(252,4,1),(253,4,1),(254,4,1),(255,4,1),(256,4,1),(257,4,1),(258,4,1),(259,4,1),(260,4,1),(261,4,1),(262,4,1),(263,4,1),(264,4,1),(265,4,1),(266,4,1),(267,4,1),(268,4,1),(269,4,1),(270,4,1),(271,4,1),(272,4,1),(273,4,1),(274,4,1),(275,4,1),(276,4,1),(277,4,1),(278,4,1),(279,4,1),(280,4,1),(281,4,1),(282,4,1),(283,4,1),(284,4,1),(285,4,1),(286,4,1),(287,4,1),(288,4,1),(289,4,1),(290,4,1),(291,4,1),(292,4,1),(293,4,1),(294,4,1),(295,4,1),(296,4,1),(297,4,1),(298,4,1),(299,4,1),(300,4,1),(301,4,1),(302,4,1),(303,4,1),(304,4,1),(305,4,1),(306,4,1),(307,4,1),(308,4,1),(309,4,1),(310,4,1),(311,4,1),(312,4,1),(313,4,1),(314,4,1),(315,4,1),(316,4,1),(317,4,1),(318,4,1),(319,4,1),(320,4,1),(321,4,1),(322,4,1),(323,4,1),(324,4,1),(325,4,1),(326,4,1),(327,4,1),(328,4,1),(329,4,1),(330,4,1),(331,4,1),(332,4,1),(333,4,1),(334,4,1),(335,4,1),(336,4,1),(337,4,1),(338,4,1),(339,4,1),(340,4,1),(341,4,1),(342,4,1),(343,4,1),(344,4,1),(345,4,1),(346,4,1),(347,4,1),(348,4,1),(349,4,1),(350,4,1),(351,4,1),(352,4,1),(353,4,1),(354,4,1),(355,4,1),(356,4,1),(357,4,1),(358,4,1),(359,4,1),(360,4,1),(361,4,1),(362,4,1),(363,4,1),(364,4,1),(365,4,1),(366,4,1),(367,4,1),(368,4,1),(369,4,1),(370,4,1),(371,4,1),(372,4,1),(373,4,1),(374,4,1),(375,4,1),(376,4,1),(377,4,1),(378,4,1),(379,4,1),(380,4,1),(381,4,1),(382,4,1),(383,4,1),(384,4,1),(385,4,1),(386,4,1),(387,4,1),(388,4,1),(389,4,1),(390,4,1),(391,4,1),(392,4,1),(393,4,1),(394,4,1),(395,4,1),(396,4,1),(397,4,1),(398,4,1),(399,4,1),(400,4,1),(401,4,1),(402,4,1),(403,4,1),(404,4,1),(405,4,1),(406,4,1),(407,4,1),(408,4,1),(409,4,1),(410,4,1),(411,4,1),(412,4,1),(413,4,1),(414,4,1),(415,4,1),(416,4,1),(417,4,1),(418,4,1),(419,4,1),(420,4,1),(421,4,1),(422,4,1),(423,4,1),(424,4,1),(425,4,1),(426,4,1),(427,4,1),(428,4,1),(429,4,1),(430,4,1),(431,4,1),(432,4,1),(433,4,1),(434,4,1),(435,4,1),(436,4,1),(437,4,1),(438,4,1),(439,4,1),(440,4,1),(441,4,1),(442,4,1),(443,4,1),(444,4,1),(445,4,1),(446,4,1),(447,4,1),(448,4,1),(449,4,1),(450,4,1),(451,4,1),(452,4,1),(453,4,1),(454,4,1),(455,4,1),(456,4,1),(457,4,1),(458,4,1),(459,4,1),(460,4,1),(461,4,1),(462,4,1),(463,4,1),(464,4,1),(465,4,1),(466,4,1),(467,4,1),(468,4,1),(469,4,1),(470,4,1),(471,4,1),(472,4,1),(473,4,1),(474,4,1),(475,4,1),(476,4,1),(477,4,1),(478,4,1),(479,4,1),(480,4,1),(481,4,1),(482,4,1),(483,4,1),(484,4,1),(485,4,1),(486,4,1),(487,4,1),(488,4,1),(489,4,1),(490,4,1),(491,4,1),(492,4,1),(493,4,1),(494,4,1),(495,4,1),(496,4,1),(497,4,1),(498,4,1),(499,4,1),(500,4,1),(501,4,1),(502,4,1),(503,4,1),(504,4,1),(505,4,1),(506,4,1),(507,4,1),(508,4,1),(509,4,1),(510,4,1),(511,4,1),(512,4,1),(513,4,1),(514,4,1),(515,4,1),(516,4,1),(517,4,1),(518,4,1),(519,4,1),(520,4,1),(521,4,1),(522,4,1),(523,4,1),(524,4,1),(525,4,1),(526,4,1),(527,4,1),(528,4,1),(529,4,1),(530,4,1),(531,4,1),(532,4,1),(533,4,1),(534,4,1),(535,4,1),(536,4,1),(537,4,1),(538,4,1),(539,4,1),(540,4,1),(541,4,1),(542,4,1),(543,4,1),(544,4,1),(545,4,1),(546,4,1),(547,4,1),(548,4,1),(549,4,1),(550,4,1),(551,4,1),(552,4,1),(553,4,1),(554,4,1),(555,4,1),(556,4,1),(557,4,1),(558,4,1),(559,4,1),(560,4,1),(561,4,1),(562,4,1),(563,4,1),(564,4,1),(565,4,1),(566,4,1),(567,4,1),(568,4,1),(569,4,1),(570,4,1),(571,4,1),(572,4,1),(573,4,1),(574,4,1),(575,4,1),(576,4,1),(577,4,1),(578,4,1),(579,4,1),(580,4,1),(581,4,1),(582,4,1),(583,4,1),(584,4,1),(585,4,1),(586,4,1),(587,4,1),(588,4,1),(592,4,1),(592,4,1),(592,4,1),(592,4,1),(593,4,1),(593,4,1),(594,4,1),(594,4,1),(595,4,1),(596,4,1),(597,4,1),(597,4,1),(598,4,1),(599,4,1),(599,4,1),(600,4,1),(601,4,1),(601,4,1),(602,4,1),(603,4,1),(603,4,1),(604,4,1),(605,4,1),(609,4,1),(609,4,1),(609,4,1),(609,4,1),(610,4,1),(610,4,1),(611,4,1),(612,4,1),(613,4,1),(613,4,1),(614,4,1),(614,4,1),(615,4,1),(616,4,1),(617,4,1),(617,4,1),(618,4,1),(619,4,1),(620,4,1),(621,4,1),(621,4,1),(622,4,1),(626,4,1),(626,4,1),(626,4,1),(626,4,1),(627,4,1),(628,4,1),(628,4,1),(629,4,1),(630,4,1),(631,4,1),(632,4,1),(632,4,1),(633,4,1),(634,4,1),(634,4,1),(635,4,1),(636,4,1),(637,4,1),(638,4,1),(638,4,1),(639,4,1),(640,4,1),(644,4,1),(644,4,1),(644,4,1),(644,4,1),(645,4,1),(646,4,1),(646,4,1),(647,4,1),(648,4,1),(648,4,1),(650,4,1),(650,4,1),(651,4,1),(652,4,1),(653,4,1),(654,4,1),(654,4,1),(655,4,1),(656,4,1),(657,4,1),(661,4,1),(661,4,1),(661,4,1),(661,4,1),(662,4,1),(663,4,1),(664,4,1),(664,4,1),(665,4,1),(666,4,1),(667,4,1),(668,4,1),(669,4,1),(669,4,1),(670,4,1),(671,4,1),(672,4,1),(673,4,1),(674,4,1),(675,4,1),(679,4,1),(679,4,1),(679,4,1),(680,4,1),(680,4,1),(681,4,1),(682,4,1),(683,4,1),(684,4,1),(684,4,1),(685,4,1),(686,4,1),(687,4,1),(688,4,1),(689,4,1),(690,4,1),(691,4,1),(692,4,1),(696,4,1),(696,4,1),(696,4,1),(697,4,1),(698,4,1),(699,4,1),(700,4,1),(701,4,1),(702,4,1),(702,4,1),(703,4,1),(704,4,1),(705,4,1),(706,4,1),(707,4,1),(708,4,1),(709,4,1),(710,4,1),(714,4,1),(714,4,1),(715,4,1),(715,4,1),(716,4,1),(717,4,1),(718,4,1),(719,4,1),(720,4,1),(721,4,1),(722,4,1),(723,4,1),(724,4,1),(725,4,1),(726,4,1),(728,4,1),(728,4,1),(732,4,1),(732,4,1),(732,4,1),(734,4,1),(735,4,1),(736,4,1),(737,4,1),(738,4,1),(739,4,1),(740,4,1),(741,4,1),(742,4,1),(743,4,1),(745,4,1),(745,4,1),(750,4,1),(750,4,1),(750,4,1),(751,4,1),(752,4,1),(753,4,1),(754,4,1),(756,4,1),(757,4,1),(758,4,1),(759,4,1),(760,4,1),(761,4,1),(763,4,1),(763,4,1),(768,4,1),(768,4,1),(768,4,1),(769,4,1),(770,4,1),(771,4,1),(773,4,1),(774,4,1),(774,4,1),(776,4,1),(777,4,1),(778,4,1),(779,4,1),(781,4,1),(782,4,1),(786,4,1),(786,4,1),(787,4,1),(788,4,1),(789,4,1),(790,4,1),(792,4,1),(793,4,1),(794,4,1),(795,4,1),(797,4,1),(798,4,1),(799,4,1),(804,4,1),(804,4,1),(804,4,1),(805,4,1),(807,4,1),(808,4,1),(810,4,1),(811,4,1),(813,4,1),(814,4,1),(816,4,1),(817,4,1),(818,4,1),(822,4,1),(822,4,1),(823,4,1),(825,4,1),(826,4,1),(827,4,1),(829,4,1),(830,4,1),(832,4,1),(833,4,1),(835,4,1),(836,4,1),(840,4,1),(840,4,1),(841,4,1),(843,4,1),(844,4,1),(846,4,1),(847,4,1),(849,4,1),(850,4,1),(852,4,1),(854,4,1),(858,4,1),(858,4,1),(859,4,1),(861,4,1),(863,4,1),(864,4,1),(866,4,1),(868,4,1),(870,4,1),(871,4,1),(876,4,1),(876,4,1),(877,4,1),(880,4,1)]
Gcum = 275.693, Bcum = 193.169
=============================
