TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 194,   1), goal index:    1, cost =
 index:    2, (beta,j): (  79,  13) --> ( 194,   1), goal index:  162, cost =
 index:    3, (beta,j): (  79,  11) --> ( 194,   1), goal index:  167, cost =
 index:    4, (beta,j): (  79,  10) --> ( 194,   1), goal index:  167, cost =
 index:    5, (beta,j): (  79,   9) --> ( 194,   1), goal index:  167, cost =
 index:  143, (beta,j): ( 144,  15) --> ( 210,   1), goal index:  169, cost =
 index:  144, (beta,j): ( 144,   1) --> ( 210,   1), goal index:  169, cost =
 index:  145, (beta,j): ( 145,  15) --> ( 210,   1), goal index:  169, cost =
 index:  146, (beta,j): ( 145,   1) --> ( 210,   1), goal index:  169, cost =
 index:  147, (beta,j): ( 146,  15) --> ( 210,   1), goal index:  169, cost =
 index:  148, (beta,j): ( 146,   1) --> ( 210,   1), goal index:  169, cost =
 index:  149, (beta,j): ( 147,  15) --> ( 210,   1), goal index:  169, cost =
 index:  150, (beta,j): ( 147,   1) --> ( 210,   1), goal index:  169, cost =
 index:  151, (beta,j): ( 148,  15) --> ( 210,   1), goal index:  169, cost =
 index:  152, (beta,j): ( 148,   1) --> ( 210,   1), goal index:  169, cost =
 index:  153, (beta,j): ( 149,  15) --> ( 210,   1), goal index:  169, cost =
 index:  154, (beta,j): ( 149,   1) --> ( 210,   1), goal index:  169, cost =
 index:  155, (beta,j): ( 150,  15) --> ( 210,   1), goal index:  169, cost =
 index:  156, (beta,j): ( 150,   1) --> ( 210,   1), goal index:  169, cost =
 index:  157, (beta,j): ( 151,  15) --> ( 210,   1), goal index:  169, cost =
 index:  158, (beta,j): ( 151,   1) --> ( 210,   1), goal index:  169, cost =
 index:  159, (beta,j): ( 152,  15) --> ( 210,   1), goal index:  169, cost =
 index:  160, (beta,j): ( 152,   1) --> ( 210,   1), goal index:  169, cost =
 index:  161, (beta,j): ( 153,  15) --> ( 210,   1), goal index:  169, cost =
 index:  162, (beta,j): ( 153,   1) --> ( 210,   1), goal index:  169, cost =
 index:  163, (beta,j): ( 154,  15) --> ( 210,   1), goal index:  169, cost =
 index:  164, (beta,j): ( 154,   1) --> ( 210,   1), goal index:  169, cost =
 index:  165, (beta,j): ( 155,  15) --> ( 210,   1), goal index:  169, cost =
 index:  166, (beta,j): ( 155,   1) --> ( 210,   1), goal index:  169, cost =
 index:  167, (beta,j): ( 156,  15) --> ( 210,   1), goal index:  169, cost =
 index:  168, (beta,j): ( 156,   1) --> ( 210,   1), goal index:  169, cost =
 index:  169, (beta,j): ( 157,   1) --> ( 210,   1), goal index:  169, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.311560e-02, G_BKZ = 1.867831e+01 sec, B_BKZ = 4.199937e+01 bit cum-pr = 4.591959e-02, dsvp = 1.563922e+02, dsvp_r = 176, G_dsvp = 2.211164e+01 sec, B_dsvp = 4.600066e+01 bit, G = 2.223936e+01 sec, B = 4.600066e+01 bit)
S(beta,jump,tours):{( 79, 12, 11),( 79, 10,  1),( 79,  7,  2),( 79,  3,  4),( 81,  2,  3),( 83,  1,  2),(130,  1,  3),(152,  2,  2),(154,  2,  1),(157,  2,  1)}
Min Cost = 2.223936e+01 log2(sec), Memory Cost = 4.600066e+01 log(bit)
EnumBS in parallel cost:5.8e+02s.
TU LWE Challenge, n =  50, alpha = 0.0300
[0m[1;31m dim = 228, dvol = 400.41 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 227,   1), goal index:    1, cost =
 index:    2, (beta,j): (  79,  13) --> ( 227,   1), goal index:  171, cost =
