TU LWE Challenge, n =  40, alpha = 0.0450
[0m[1;31m dim = 195, dvol = 302.20 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 194,   1), goal index:    1, cost =
 index:  110, (beta,j): ( 127,   1) --> ( 210,   1), goal index:  164, cost =
 index:  111, (beta,j): ( 128,  15) --> ( 210,   1), goal index:  164, cost =
 index:  112, (beta,j): ( 128,   1) --> ( 210,   1), goal index:  164, cost =
 index:  113, (beta,j): ( 129,  15) --> ( 210,   1), goal index:  164, cost =
 index:  114, (beta,j): ( 129,   1) --> ( 210,   1), goal index:  164, cost =
 index:  115, (beta,j): ( 130,  15) --> ( 210,   1), goal index:  164, cost =
 index:  116, (beta,j): ( 130,   1) --> ( 210,   1), goal index:  164, cost =
 index:  117, (beta,j): ( 131,  15) --> ( 210,   1), goal index:  164, cost =
 index:  118, (beta,j): ( 131,   1) --> ( 210,   1), goal index:  164, cost =
 index:  119, (beta,j): ( 132,  15) --> ( 210,   1), goal index:  164, cost =
 index:  120, (beta,j): ( 132,  14) --> ( 210,   1), goal index:  165, cost =
 index:  121, (beta,j): ( 132,   1) --> ( 210,   1), goal index:  165, cost =
 index:  122, (beta,j): ( 133,  15) --> ( 210,   1), goal index:  165, cost =
 index:  123, (beta,j): ( 133,   1) --> ( 210,   1), goal index:  165, cost =
 index:  124, (beta,j): ( 134,  15) --> ( 210,   1), goal index:  165, cost =
 index:  125, (beta,j): ( 134,   1) --> ( 210,   1), goal index:  165, cost =
 index:  126, (beta,j): ( 135,  15) --> ( 210,   1), goal index:  165, cost =
 index:  127, (beta,j): ( 135,   1) --> ( 210,   1), goal index:  165, cost =
 index:  128, (beta,j): ( 136,  15) --> ( 210,   1), goal index:  165, cost =
 index:  129, (beta,j): ( 136,   1) --> ( 210,   1), goal index:  165, cost =
 index:  130, (beta,j): ( 137,  15) --> ( 210,   1), goal index:  165, cost =
 index:  131, (beta,j): ( 137,   1) --> ( 210,   1), goal index:  165, cost =
 index:  132, (beta,j): ( 138,  15) --> ( 210,   1), goal index:  165, cost =
 index:  133, (beta,j): ( 138,   1) --> ( 210,   1), goal index:  165, cost =
 index:  134, (beta,j): ( 139,  15) --> ( 210,   1), goal index:  165, cost =
 index:  135, (beta,j): ( 139,   1) --> ( 210,   1), goal index:  165, cost =
 index:  136, (beta,j): ( 140,  15) --> ( 210,   1), goal index:  165, cost =
 index:  137, (beta,j): ( 140,   1) --> ( 210,   1), goal index:  165, cost =
 index:  138, (beta,j): ( 141,  15) --> ( 210,   1), goal index:  165, cost =
 index:  139, (beta,j): ( 141,   1) --> ( 210,   1), goal index:  165, cost =
 index:  140, (beta,j): ( 142,  15) --> ( 210,   1), goal index:  165, cost =
 index:  141, (beta,j): ( 142,   1) --> ( 210,   1), goal index:  165, cost =
 index:  142, (beta,j): ( 143,  15) --> ( 210,   1), goal index:  166, cost =
 index:  143, (beta,j): ( 143,   1) --> ( 210,   1), goal index:  167, cost =
 index:  144, (beta,j): ( 144,  15) --> ( 210,   1), goal index:  167, cost =
 index:  145, (beta,j): ( 144,   1) --> ( 210,   1), goal index:  167, cost =
 index:  146, (beta,j): ( 145,  15) --> ( 210,   1), goal index:  167, cost =
 index:  147, (beta,j): ( 145,   1) --> ( 210,   1), goal index:  167, cost =
 index:  148, (beta,j): ( 146,  15) --> ( 210,   1), goal index:  167, cost =
 index:  149, (beta,j): ( 146,   1) --> ( 210,   1), goal index:  167, cost =
 index:  150, (beta,j): ( 147,  15) --> ( 210,   1), goal index:  167, cost =
 index:  151, (beta,j): ( 147,   1) --> ( 210,   1), goal index:  167, cost =
 index:  152, (beta,j): ( 148,  15) --> ( 210,   1), goal index:  167, cost =
 index:  153, (beta,j): ( 148,   1) --> ( 210,   1), goal index:  167, cost =
 index:  154, (beta,j): ( 149,  15) --> ( 210,   1), goal index:  167, cost =
 index:  155, (beta,j): ( 149,   1) --> ( 210,   1), goal index:  168, cost =
 index:  156, (beta,j): ( 150,  15) --> ( 210,   1), goal index:  169, cost =
 index:  157, (beta,j): ( 150,   1) --> ( 210,   1), goal index:  168, cost =
 index:  158, (beta,j): ( 151,  15) --> ( 210,   1), goal index:  168, cost =
 index:  159, (beta,j): ( 151,   1) --> ( 210,   1), goal index:  168, cost =
 index:  160, (beta,j): ( 152,  15) --> ( 210,   1), goal index:  168, cost =
 index:  161, (beta,j): ( 152,   1) --> ( 210,   1), goal index:  168, cost =
 index:  162, (beta,j): ( 153,  15) --> ( 210,   1), goal index:  168, cost =
 index:  163, (beta,j): ( 153,   1) --> ( 210,   1), goal index:  169, cost =
 index:  164, (beta,j): ( 154,  15) --> ( 210,   1), goal index:  171, cost =
 index:  165, (beta,j): ( 154,   1) --> ( 210,   1), goal index:  171, cost =
 index:  166, (beta,j): ( 155,  15) --> ( 210,   1), goal index:  171, cost =
 index:  167, (beta,j): ( 155,   1) --> ( 210,   1), goal index:  171, cost =
 index:  168, (beta,j): ( 156,  15) --> ( 210,   1), goal index:  171, cost =
 index:  169, (beta,j): ( 156,   1) --> ( 210,   1), goal index:  171, cost =
 index:  170, (beta,j): ( 157,   1) --> ( 210,   1), goal index:  171, cost =
 index:  171, (beta,j): ( 158,   1) --> ( 210,   1), goal index:  171, cost =
 index:  172, (beta,j): ( 159,  14) --> ( 210,   1), goal index:  172, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.306548e-02, G_BKZ = 2.033749e+01 sec, B_BKZ = 4.244562e+01 bit cum-pr = 2.902799e-01, dsvp = 1.161842e+02, dsvp_r = 175, G_dsvp = 2.161708e+01 sec, B_dsvp = 4.577919e+01 bit, G = 2.211473e+01 sec, B = 4.577919e+01 bit)
S(beta,jump,tours):{( 79, 14, 30),( 79, 13, 30),( 79, 12, 30),( 79, 11, 30),( 79, 10, 30),( 79,  9, 30),( 79,  8, 30),( 79,  7, 30),( 79,  6, 30),( 79,  5, 30),( 79,  4, 30),( 79,  3, 30),( 79,  2, 30),( 79,  1, 30),( 80,  2, 30),( 80,  1, 30),( 81,  2, 30),( 81,  1, 30),( 82,  2, 30),( 82,  1, 30),( 83,  2, 30),( 83,  1, 30),( 84,  2, 30),( 84,  1, 30),( 85,  2, 30),( 85,  1, 30),( 86,  2, 30),( 86,  1, 30),( 87,  2, 30),( 87,  1, 30),( 88,  2, 30),( 88,  1, 30),( 89,  2, 30),( 89,  1, 30),( 90,  1, 30),( 91,  2, 30),( 91,  1, 28),( 92,  2, 29),( 92,  1, 29),( 93,  2, 30),( 93,  1, 30),( 94,  2, 28),( 94,  1, 30),( 95,  1, 27),( 96,  2, 27),( 97,  2, 27),( 97,  1, 27),( 99,  2, 27),( 99,  1, 26),(100,  1, 25),(101,  2, 25),(101,  1, 25),(102,  2, 24),(103,  2, 23),(104,  2, 25),(104,  1, 23),(106,  2, 24),(106,  1, 21),(107,  2, 22),(107,  1, 22),(108,  2, 22),(108,  1, 22),(109,  2, 20),(109,  1, 20),(110,  2, 22),(110,  1, 21),(111,  2, 21),(111,  1, 20),(112,  2, 20),(112,  1, 20),(113,  2, 19),(113,  1, 21),(114,  2, 20),(114,  1, 18),(115,  2, 19),(115,  1, 20),(116,  2, 18),(116,  1, 19),(117,  2, 19),(117,  1, 18),(118,  2, 19),(118,  1, 18),(119,  2, 18),(119,  1, 17),(120,  2, 19),(120,  1, 17),(121,  2, 17),(121,  1, 17),(122,  2, 17),(122,  1, 18),(123,  2, 17),(123,  1, 17),(124,  2, 17),(124,  1, 16),(125,  2, 16),(125,  1, 16),(126,  2, 16),(126,  1, 16),(127,  2, 16),(127,  1, 15),(128,  2, 15),(128,  1, 17),(129,  2, 18),(129,  1, 15),(130,  2, 15),(130,  1, 18),(131,  2, 14),(131,  1, 14),(132, 15,  1),(132,  2, 14),(132,  1, 14),(133,  2, 14),(133,  1, 14),(134,  2, 15),(134,  1, 14),(135,  2, 14),(135,  1, 14),(136,  2, 14),(136,  1, 14),(137,  2, 13),(137,  1, 13),(138,  2, 13),(138,  1, 13),(139,  2, 14),(139,  1, 14),(140,  2, 13),(140,  1, 13),(141,  2, 13),(141,  1, 14),(142,  2, 12),(142,  1, 14),(143,  2, 13),(143,  1, 12),(144,  2, 12),(144,  1, 11),(145,  2, 12),(145,  1, 12),(146,  2, 12),(146,  1, 13),(147,  2, 12),(147,  1, 13),(148,  2, 11),(148,  1, 12),(149,  2, 12),(149,  1, 12),(150,  2, 12),(150,  1, 12),(151,  2, 12),(152,  2, 12),(153,  2, 12),(158,  2,  1),(159, 15,  1)}
Min Cost = 2.211473e+01 log2(sec), Memory Cost = 4.577919e+01 log(bit)
EnumBS in parallel cost:2.3e+02s.
TU LWE Challenge, n =  50, alpha = 0.0300
[0m[1;31m dim = 228, dvol = 400.41 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 15, J_gap = 1, cost_model = 2, max_loop = 30, threads = 50, G_prec = 0.000000e+00,  slope_prec = 0.000000e+00, cumpr_prec = 1.000000e+02, strategy_add_method = 2, progressive_sieve = 1

 index:    1, (beta,j): (  79,  15) --> ( 227,   1), goal index:    1, cost =
 index:    2, (beta,j): (  79,  13) --> ( 227,   1), goal index:  181, cost =
 index:    3, (beta,j): (  79,  12) --> ( 227,   1), goal index:  183, cost =
 index:    4, (beta,j): (  79,  11) --> ( 227,   1), goal index:  183, cost =
 index:    5, (beta,j): (  79,  10) --> ( 227,   1), goal index:  183, cost =
 index:    6, (beta,j): (  79,   9) --> ( 227,   1), goal index:  182, cost =
 index:    7, (beta,j): (  79,   8) --> ( 227,   1), goal index:  182, cost =
 index:    8, (beta,j): (  79,   7) --> ( 227,   1), goal index:  182, cost =
 index:    9, (beta,j): (  79,   6) --> ( 227,   1), goal index:  182, cost =
 index:   10, (beta,j): (  79,   5) --> ( 227,   1), goal index:  182, cost =
 index:   11, (beta,j): (  79,   4) --> ( 227,   1), goal index:  182, cost =
 index:   12, (beta,j): (  79,   3) --> ( 227,   1), goal index:  183, cost =
 index:   13, (beta,j): (  79,   2) --> ( 227,   1), goal index:  183, cost =
 index:   14, (beta,j): (  79,   1) --> ( 227,   1), goal index:  183, cost =
 index:   15, (beta,j): (  80,  15) --> ( 227,   1), goal index:  183, cost =
 index:   16, (beta,j): (  80,   1) --> ( 227,   1), goal index:  183, cost =
 index:   17, (beta,j): (  81,  15) --> ( 227,   1), goal index:  183, cost =
 index:   18, (beta,j): (  81,   1) --> ( 227,   1), goal index:  183, cost =
 index:   19, (beta,j): (  82,  15) --> ( 227,   1), goal index:  183, cost =
 index:   20, (beta,j): (  82,   1) --> ( 227,   1), goal index:  182, cost =
 index:   21, (beta,j): (  83,  15) --> ( 227,   1), goal index:  182, cost =
 index:   22, (beta,j): (  83,   1) --> ( 227,   1), goal index:  182, cost =
 index:   23, (beta,j): (  84,  15) --> ( 227,   1), goal index:  182, cost =
 index:   24, (beta,j): (  84,   1) --> ( 227,   1), goal index:  183, cost =
 index:   25, (beta,j): (  85,  15) --> ( 227,   1), goal index:  183, cost =
 index:   26, (beta,j): (  85,   1) --> ( 227,   1), goal index:  183, cost =
 index:   27, (beta,j): (  86,  15) --> ( 227,   1), goal index:  183, cost =
 index:   28, (beta,j): (  86,   1) --> ( 227,   1), goal index:  183, cost =
 index:   29, (beta,j): (  87,  15) --> ( 227,   1), goal index:  182, cost =
 index:   30, (beta,j): (  87,   1) --> ( 227,   1), goal index:  182, cost =
 index:   31, (beta,j): (  88,  15) --> ( 227,   1), goal index:  182, cost =
 index:   32, (beta,j): (  88,   1) --> ( 227,   1), goal index:  182, cost =
 index:   33, (beta,j): (  89,  15) --> ( 227,   1), goal index:  182, cost =
 index:   34, (beta,j): (  89,   1) --> ( 227,   1), goal index:  182, cost =
 index:   35, (beta,j): (  90,  15) --> ( 227,   1), goal index:  182, cost =
 index:   36, (beta,j): (  90,   1) --> ( 227,   1), goal index:  182, cost =
 index:   37, (beta,j): (  91,  15) --> ( 227,   1), goal index:  182, cost =
 index:   38, (beta,j): (  91,   1) --> ( 227,   1), goal index:  182, cost =
 index:   39, (beta,j): (  92,  15) --> ( 227,   1), goal index:  182, cost =
 index:   40, (beta,j): (  92,   1) --> ( 227,   1), goal index:  182, cost =
 index:   41, (beta,j): (  93,  15) --> ( 227,   1), goal index:  182, cost =
 index:   42, (beta,j): (  93,   1) --> ( 227,   1), goal index:  182, cost =
 index:   43, (beta,j): (  94,  15) --> ( 227,   1), goal index:  182, cost =
 index:   44, (beta,j): (  94,   1) --> ( 227,   1), goal index:  182, cost =
 index:   45, (beta,j): (  95,  15) --> ( 227,   1), goal index:  182, cost =
 index:   46, (beta,j): (  95,   1) --> ( 227,   1), goal index:  183, cost =
 index:   47, (beta,j): (  96,  15) --> ( 227,   1), goal index:  182, cost =
 index:   48, (beta,j): (  96,   1) --> ( 227,   1), goal index:  183, cost =
 index:   49, (beta,j): (  97,  15) --> ( 227,   1), goal index:  182, cost =
 index:   50, (beta,j): (  97,   1) --> ( 227,   1), goal index:  182, cost =
 index:   51, (beta,j): (  98,  15) --> ( 227,   1), goal index:  182, cost =
 index:   52, (beta,j): (  98,   1) --> ( 227,   1), goal index:  182, cost =
 index:   53, (beta,j): (  99,  15) --> ( 227,   1), goal index:  182, cost =
 index:   54, (beta,j): (  99,   1) --> ( 227,   1), goal index:  182, cost =
 index:   55, (beta,j): ( 100,  15) --> ( 227,   1), goal index:  182, cost =
 index:   56, (beta,j): ( 100,   1) --> ( 227,   1), goal index:  182, cost =
 index:   57, (beta,j): ( 101,  15) --> ( 227,   1), goal index:  183, cost =
 index:   58, (beta,j): ( 101,   1) --> ( 227,   1), goal index:  182, cost =
 index:   59, (beta,j): ( 102,  15) --> ( 227,   1), goal index:  182, cost =
 index:   60, (beta,j): ( 102,   1) --> ( 227,   1), goal index:  183, cost =
 index:   61, (beta,j): ( 103,  15) --> ( 227,   1), goal index:  183, cost =
 index:   62, (beta,j): ( 103,   1) --> ( 227,   1), goal index:  182, cost =
 index:   63, (beta,j): ( 104,  15) --> ( 227,   1), goal index:  182, cost =
 index:   64, (beta,j): ( 104,   1) --> ( 227,   1), goal index:  182, cost =
 index:   65, (beta,j): ( 105,  15) --> ( 227,   1), goal index:  183, cost =
 index:   66, (beta,j): ( 105,   1) --> ( 227,   1), goal index:  182, cost =
 index:   67, (beta,j): ( 106,  15) --> ( 227,   1), goal index:  182, cost =
 index:   68, (beta,j): ( 106,   1) --> ( 227,   1), goal index:  182, cost =
 index:   69, (beta,j): ( 107,  15) --> ( 227,   1), goal index:  182, cost =
 index:   70, (beta,j): ( 107,   1) --> ( 227,   1), goal index:  182, cost =
 index:   71, (beta,j): ( 108,  15) --> ( 227,   1), goal index:  182, cost =
 index:   72, (beta,j): ( 108,   1) --> ( 227,   1), goal index:  182, cost =
 index:   73, (beta,j): ( 109,  15) --> ( 227,   1), goal index:  182, cost =
 index:   74, (beta,j): ( 109,   1) --> ( 227,   1), goal index:  182, cost =
 index:   75, (beta,j): ( 110,  15) --> ( 227,   1), goal index:  182, cost =
 index:   76, (beta,j): ( 110,   1) --> ( 227,   1), goal index:  182, cost =
 index:   77, (beta,j): ( 111,  15) --> ( 227,   1), goal index:  182, cost =
 index:   78, (beta,j): ( 111,   1) --> ( 227,   1), goal index:  182, cost =
 index:   79, (beta,j): ( 112,  15) --> ( 227,   1), goal index:  182, cost =
 index:   80, (beta,j): ( 112,   1) --> ( 227,   1), goal index:  182, cost =
 index:   81, (beta,j): ( 113,  15) --> ( 227,   1), goal index:  182, cost =
 index:   82, (beta,j): ( 113,   1) --> ( 227,   1), goal index:  182, cost =
 index:   83, (beta,j): ( 114,  15) --> ( 227,   1), goal index:  182, cost =
 index:   84, (beta,j): ( 114,   1) --> ( 227,   1), goal index:  182, cost =
 index:   85, (beta,j): ( 115,  15) --> ( 227,   1), goal index:  182, cost =
 index:   86, (beta,j): ( 115,   1) --> ( 227,   1), goal index:  182, cost =
 index:   87, (beta,j): ( 116,  15) --> ( 227,   1), goal index:  182, cost =
 index:   88, (beta,j): ( 116,   1) --> ( 227,   1), goal index:  182, cost =
 index:   89, (beta,j): ( 117,  15) --> ( 227,   1), goal index:  182, cost =
 index:   90, (beta,j): ( 117,   1) --> ( 227,   1), goal index:  182, cost =
 index:   91, (beta,j): ( 118,  15) --> ( 227,   1), goal index:  182, cost =
 index:   92, (beta,j): ( 118,   1) --> ( 227,   1), goal index:  182, cost =
 index:   93, (beta,j): ( 119,  15) --> ( 227,   1), goal index:  182, cost =
 index:   94, (beta,j): ( 119,   1) --> ( 227,   1), goal index:  182, cost =
 index:   95, (beta,j): ( 120,  15) --> ( 227,   1), goal index:  182, cost =
 index:   96, (beta,j): ( 120,   1) --> ( 227,   1), goal index:  182, cost =
 index:   97, (beta,j): ( 121,  15) --> ( 227,   1), goal index:  182, cost =
 index:   98, (beta,j): ( 121,   1) --> ( 227,   1), goal index:  182, cost =
 index:   99, (beta,j): ( 122,  15) --> ( 227,   1), goal index:  182, cost =
 index:  100, (beta,j): ( 122,   1) --> ( 227,   1), goal index:  182, cost =
 index:  101, (beta,j): ( 123,  15) --> ( 227,   1), goal index:  182, cost =
 index:  102, (beta,j): ( 123,   1) --> ( 227,   1), goal index:  182, cost =
 index:  103, (beta,j): ( 124,  15) --> ( 227,   1), goal index:  182, cost =
 index:  104, (beta,j): ( 124,   1) --> ( 227,   1), goal index:  182, cost =
 index:  105, (beta,j): ( 125,  15) --> ( 227,   1), goal index:  182, cost =
 index:  106, (beta,j): ( 125,   1) --> ( 227,   1), goal index:  182, cost =
 index:  107, (beta,j): ( 126,  15) --> ( 227,   1), goal index:  182, cost =
 index:  108, (beta,j): ( 126,   1) --> ( 227,   1), goal index:  182, cost =
 index:  109, (beta,j): ( 127,  15) --> ( 227,   1), goal index:  182, cost =
 index:  110, (beta,j): ( 127,   1) --> ( 227,   1), goal index:  182, cost =
 index:  111, (beta,j): ( 128,  15) --> ( 227,   1), goal index:  182, cost =
 index:  112, (beta,j): ( 128,   1) --> ( 227,   1), goal index:  182, cost =
 index:  113, (beta,j): ( 129,  15) --> ( 227,   1), goal index:  182, cost =
 index:  114, (beta,j): ( 129,   1) --> ( 227,   1), goal index:  182, cost =
 index:  115, (beta,j): ( 130,  15) --> ( 227,   1), goal index:  182, cost =
 index:  116, (beta,j): ( 130,  14) --> ( 227,   1), goal index:  183, cost =
 index:  117, (beta,j): ( 130,   1) --> ( 227,   1), goal index:  183, cost =
 index:  118, (beta,j): ( 131,  15) --> ( 227,   1), goal index:  183, cost =
 index:  119, (beta,j): ( 131,   1) --> ( 227,   1), goal index:  183, cost =
 index:  120, (beta,j): ( 132,  15) --> ( 227,   1), goal index:  183, cost =
 index:  121, (beta,j): ( 132,   1) --> ( 227,   1), goal index:  183, cost =
 index:  122, (beta,j): ( 133,  15) --> ( 227,   1), goal index:  183, cost =
 index:  123, (beta,j): ( 133,   1) --> ( 227,   1), goal index:  183, cost =
 index:  124, (beta,j): ( 134,  15) --> ( 227,   1), goal index:  183, cost =
 index:  125, (beta,j): ( 134,   1) --> ( 227,   1), goal index:  183, cost =
 index:  126, (beta,j): ( 135,  15) --> ( 227,   1), goal index:  183, cost =
 index:  127, (beta,j): ( 135,   1) --> ( 227,   1), goal index:  183, cost =
 index:  128, (beta,j): ( 136,  15) --> ( 227,   1), goal index:  183, cost =
 index:  129, (beta,j): ( 136,   1) --> ( 227,   1), goal index:  183, cost =
 index:  130, (beta,j): ( 137,  15) --> ( 227,   1), goal index:  183, cost =
 index:  131, (beta,j): ( 137,   1) --> ( 227,   1), goal index:  183, cost =
 index:  132, (beta,j): ( 138,  15) --> ( 227,   1), goal index:  183, cost =
 index:  133, (beta,j): ( 138,   1) --> ( 227,   1), goal index:  183, cost =
 index:  134, (beta,j): ( 139,  15) --> ( 227,   1), goal index:  183, cost =
 index:  135, (beta,j): ( 139,   1) --> ( 227,   1), goal index:  183, cost =
 index:  136, (beta,j): ( 140,  15) --> ( 227,   1), goal index:  183, cost =
 index:  137, (beta,j): ( 140,   1) --> ( 227,   1), goal index:  183, cost =
 index:  138, (beta,j): ( 141,  15) --> ( 227,   1), goal index:  183, cost =
 index:  139, (beta,j): ( 141,   1) --> ( 227,   1), goal index:  183, cost =
 index:  140, (beta,j): ( 142,  15) --> ( 227,   1), goal index:  183, cost =
 index:  141, (beta,j): ( 142,   1) --> ( 227,   1), goal index:  183, cost =
 index:  142, (beta,j): ( 143,  15) --> ( 227,   1), goal index:  183, cost =
 index:  143, (beta,j): ( 143,   1) --> ( 227,   1), goal index:  183, cost =
 index:  144, (beta,j): ( 144,  15) --> ( 227,   1), goal index:  183, cost =
 index:  145, (beta,j): ( 144,   1) --> ( 227,   1), goal index:  183, cost =
 index:  146, (beta,j): ( 145,  15) --> ( 227,   1), goal index:  183, cost =
 index:  147, (beta,j): ( 145,   1) --> ( 227,   1), goal index:  183, cost =
 index:  148, (beta,j): ( 146,  15) --> ( 227,   1), goal index:  183, cost =
 index:  149, (beta,j): ( 146,   1) --> ( 227,   1), goal index:  183, cost =
 index:  150, (beta,j): ( 147,  15) --> ( 227,   1), goal index:  183, cost =
 index:  151, (beta,j): ( 147,   1) --> ( 227,   1), goal index:  183, cost =
 index:  152, (beta,j): ( 148,  15) --> ( 227,   1), goal index:  183, cost =
 index:  153, (beta,j): ( 148,   1) --> ( 227,   1), goal index:  183, cost =
 index:  154, (beta,j): ( 149,  15) --> ( 227,   1), goal index:  183, cost =
 index:  155, (beta,j): ( 149,   1) --> ( 227,   1), goal index:  183, cost =
 index:  156, (beta,j): ( 150,  15) --> ( 227,   1), goal index:  183, cost =
 index:  157, (beta,j): ( 150,   1) --> ( 227,   1), goal index:  183, cost =
 index:  158, (beta,j): ( 151,  15) --> ( 227,   1), goal index:  183, cost =
 index:  159, (beta,j): ( 151,   1) --> ( 227,   1), goal index:  183, cost =
 index:  160, (beta,j): ( 152,  15) --> ( 227,   1), goal index:  184, cost =
 index:  161, (beta,j): ( 152,   1) --> ( 227,   1), goal index:  184, cost =
 index:  162, (beta,j): ( 153,  15) --> ( 227,   1), goal index:  184, cost =
 index:  163, (beta,j): ( 153,   1) --> ( 227,   1), goal index:  184, cost =
 index:  164, (beta,j): ( 154,  15) --> ( 227,   1), goal index:  184, cost =
 index:  165, (beta,j): ( 154,   1) --> ( 227,   1), goal index:  184, cost =
 index:  166, (beta,j): ( 155,  15) --> ( 227,   1), goal index:  184, cost =
 index:  167, (beta,j): ( 155,   1) --> ( 227,   1), goal index:  184, cost =
 index:  168, (beta,j): ( 156,  15) --> ( 227,   1), goal index:  184, cost =
 index:  169, (beta,j): ( 156,   1) --> ( 227,   1), goal index:  184, cost =
 index:  170, (beta,j): ( 157,  15) --> ( 227,   1), goal index:  184, cost =
 index:  171, (beta,j): ( 157,   1) --> ( 227,   1), goal index:  184, cost =
 index:  172, (beta,j): ( 158,  15) --> ( 227,   1), goal index:  184, cost =
 index:  173, (beta,j): ( 158,   1) --> ( 227,   1), goal index:  184, cost =
 index:  174, (beta,j): ( 159,  15) --> ( 227,   1), goal index:  184, cost =
 index:  175, (beta,j): ( 159,   1) --> ( 227,   1), goal index:  184, cost =
 index:  176, (beta,j): ( 160,  15) --> ( 227,   1), goal index:  184, cost =
 index:  177, (beta,j): ( 160,   1) --> ( 227,   1), goal index:  184, cost =
 index:  178, (beta,j): ( 161,  15) --> ( 227,   1), goal index:  185, cost =
 index:  179, (beta,j): ( 161,   1) --> ( 227,   1), goal index:  185, cost =
 index:  180, (beta,j): ( 162,  15) --> ( 227,   1), goal index:  185, cost =
 index:  181, (beta,j): ( 162,   1) --> ( 227,   1), goal index:  185, cost =
 index:  182, (beta,j): ( 163,  15) --> ( 227,   1), goal index:  185, cost =
 index:  183, (beta,j): ( 163,   1) --> ( 227,   1), goal index:  185, cost =
 index:  184, (beta,j): ( 164,   1) --> ( 227,   1), goal index:  185, cost =
 index:  185, (beta,j): ( 165,   1) --> ( 227,   1), goal index:  185, cost =
Find the optimal Strategy through EumBS!!
bs = (slope = -2.242040e-02, G_BKZ = 2.284403e+01 sec, B_BKZ = 4.378177e+01 bit cum-pr = 2.414600e-01, dsvp = 1.298913e+02, dsvp_r = 183, G_dsvp = 2.434670e+01 sec, B_dsvp = 4.732761e+01 bit, G = 2.478275e+01 sec, B = 4.732761e+01 bit)
S(beta,jump,tours):{( 79, 14, 30),( 79, 13, 30),( 79, 12, 30),( 79, 11, 30),( 79, 10, 30),( 79,  9, 30),( 79,  8, 30),( 79,  7, 30),( 79,  6, 30),( 79,  5, 30),( 79,  4, 30),( 79,  3, 30),( 79,  2, 30),( 79,  1, 30),( 80,  2, 30),( 80,  1, 30),( 81,  2, 30),( 81,  1, 30),( 82,  2, 30),( 82,  1, 30),( 83,  2, 30),( 83,  1, 30),( 84,  2, 30),( 84,  1, 30),( 85,  2, 30),( 85,  1, 30),( 86,  2, 30),( 86,  1, 30),( 87,  2, 30),( 87,  1, 30),( 88,  2, 30),( 88,  1, 30),( 89,  2, 30),( 89,  1, 30),( 90,  2, 30),( 90,  1, 30),( 91,  2, 30),( 91,  1, 30),( 92,  2, 30),( 92,  1, 30),( 93,  2, 30),( 94,  2, 30),( 94,  1, 30),( 95,  2, 30),( 95,  1, 30),( 96,  1, 30),( 97,  2, 30),( 98,  1, 30),( 99,  1, 30),(100,  2, 29),(101,  2, 30),(103,  2, 29),(103,  1, 29),(105,  2, 28),(105,  1, 26),(106,  2, 28),(106,  1, 26),(107,  2, 27),(107,  1, 26),(108,  2, 25),(108,  1, 27),(109,  2, 24),(109,  1, 27),(110,  1, 24),(112,  1, 25),(114,  2, 23),(115,  1, 22),(116,  2, 23),(117,  2, 23),(117,  1, 22),(118,  2, 21),(119,  2, 23),(119,  1, 22),(120,  2, 21),(120,  1, 20),(121,  2, 20),(121,  1, 19),(122,  2, 20),(122,  1, 21),(123,  2, 20),(123,  1, 20),(124,  2, 19),(124,  1, 19),(125,  2, 19),(125,  1, 19),(126,  2, 19),(126,  1, 19),(127,  2, 18),(127,  1, 20),(128,  2, 19),(128,  1, 18),(129,  2, 19),(129,  1, 17),(130,  2, 19),(130,  1, 17),(131,  2, 17),(131,  1, 17),(132,  2, 17),(132,  1, 17),(133,  2, 16),(133,  1, 16),(134,  2, 16),(134,  1, 17),(135,  2, 17),(135,  1, 18),(136,  2, 18),(136,  1, 16),(137,  2, 16),(137,  1, 16),(138,  2, 16),(138,  1, 16),(139,  2, 17),(139,  1, 15),(140,  2, 16),(140,  1, 15),(141,  2, 15),(141,  1, 14),(142,  2, 15),(142,  1, 15),(143,  2, 14),(143,  1, 16),(144,  2, 13),(144,  1, 14),(145,  2, 15),(145,  1, 14),(146,  2, 13),(146,  1, 14),(147,  2, 15),(147,  1, 13),(148,  2, 13),(148,  1, 14),(149,  2, 13),(149,  1, 13),(150,  2, 14),(150,  1, 14),(151,  2, 14),(151,  1, 12),(152,  2, 13),(152,  1, 13),(153,  2, 13),(153,  1, 13),(154,  2, 12),(154,  1, 12),(155,  2, 13),(155,  1, 12),(156,  2, 13),(156,  1, 12),(157,  2, 12),(157,  1, 12),(158,  2, 12),(159,  2, 13),(160,  2, 11),(165,  2,  1)}
Min Cost = 2.478275e+01 log2(sec), Memory Cost = 4.732761e+01 log(bit)
EnumBS in parallel cost:3.8e+02s.
TU LWE Challenge, n =  55, alpha = 0.0250
[0m[1;31m dim = 241, dvol = 439.98 [0m
